Minor_Damage_And_Injuries,Significant_Damage_And_Fatalities,Significant_Damage_And_Serious_Injuries,Highly_Fatal_And_Damaging,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric
0,0,1,0,47.2146118721461,11,12,71.7411121239745,0.496423368193292,78.67,6,32803.751703339396,1,0.0078701384699587
1,0,0,0,42.9680365296804,15,3,58.38650865998179,0.414923187883159,85.97,1,33105.8525511885,3,1.2251347174755098
0,0,0,1,31.1415525114155,12,0,86.05287146763901,0.28005120807789396,79.83,3,28568.162518976602,1,0.14296991694918398
1,0,0,0,42.9680365296804,16,22,78.669097538742,0.40374395961053006,78.47,5,31363.1224768785,1,0.0207209616607708
0,0,0,1,14.246575342465698,17,0,80.6289881494986,0.30313090515687,77.27,1,38564.129227285,0,1.42252211161246
1,0,0,0,59.4063926940639,11,1,66.5451230628988,0.40013775694194004,79.8,2,40101.8250426003,0,0.541604994410513
1,0,0,0,42.6027397260274,12,15,49.863263445761206,0.35433898305084705,80.44,3,40442.728147577596,2,0.20122391367316
1,0,0,0,51.8264840182648,13,5,82.1786690975388,0.43475730256040296,80.85,2,27009.1612134643,3,0.36707092421660603
0,0,1,0,43.47031963470321,12,0,57.520510483135794,0.43259358095925005,78.13,5,33637.1800839273,3,0.0237990658424012
0,0,1,0,42.7853881278539,12,6,80.5834092980857,0.396892174540209,78.83,3,33680.0996768755,1,0.168147873107599
0,0,0,1,17.351598173516,16,14,96.30811303555149,0.245071042192571,77.74,4,22016.952274007002,2,0.0402197748879124
1,0,0,0,62.4657534246575,10,27,82.3609845031905,0.395810313739632,76.21,3,17474.5485605647,2,0.0860681777332208
0,0,0,1,23.1050228310502,14,7,61.9416590701914,0.22343382618103103,81.82,4,29492.566397426002,1,0.0537586126419105
0,1,0,0,26.3470319634703,14,2,51.0483135824977,0.763282365668951,78.37,5,32372.4222574949,0,0.0222726152360583
0,0,0,1,42.4657534246575,16,8,45.077484047402,0.47370429138117603,81.45,4,14515.7951542876,3,0.0279354186380137
1,0,0,0,20.958904109589,19,2,35.824977210574296,0.7546274792643342,81.43,3,41508.440094186204,1,0.20841422625368805
0,1,0,0,66.25570776255711,12,8,61.6681859617138,0.368403173458348,82.52,4,40406.306332232205,4,0.0733737553451417
0,0,1,0,53.8356164383562,9,1,58.02187784867821,0.482359177785791,77.2,3,39820.419251239706,2,0.19833600453073896
0,0,1,0,37.671232876712295,14,18,69.0519598906108,0.20396033177064501,85.27,3,37349.2494569828,1,0.186378615413655
0,0,0,1,37.5342465753425,10,0,67.31996353691889,0.491735304724126,80.71,4,36884.0023856598,2,0.0675235373533295
0,0,1,0,45.5707762557078,18,0,49.6809480401094,0.6962069960331769,84.74,4,37386.7912712908,2,0.0680573980642769
0,0,0,1,50.3196347031963,13,5,52.0966271649954,0.49462026685899696,80.14,2,16200.336430059098,2,0.209716720905563
0,0,1,0,33.607305936073104,15,4,69.5533272561531,0.33306238730616605,77.81,3,20387.356197873898,2,0.101519827745638
1,0,0,0,50.7305936073059,13,6,74.52142206016408,0.207205914172377,81.58,2,15282.224811991598,2,0.178843572386274
0,0,0,1,77.8538812785388,3,2,71.3764813126709,0.304573386224305,79.58,3,32463.032918282002,2,0.16182116271440197
1,0,0,0,58.767123287671204,7,3,30.401093892433895,0.774822214208438,84.96,4,22753.2773234342,2,0.0419814175319841
0,0,0,1,50.50228310502279,6,1,70.464904284412,0.249759105661738,82.26,4,18418.669987587098,2,0.0344640314807206
1,0,0,0,20.958904109589,23,7,97.7666362807658,0.37092751532636103,78.3,4,38630.4756847112,4,0.0704870568565678
0,0,0,1,31.1872146118721,12,0,62.7164995442115,0.35686332491885997,82.23,6,34889.6759220544,3,0.00898285702476395
0,0,0,1,20.2283105022831,15,5,71.1030082041933,0.388958528669311,79.49,4,31115.766134544,3,0.0576905077338298
0,0,1,0,35.4794520547945,14,1,61.6226071103008,0.43042985935809597,80.62,4,41691.6811624843,3,0.0765664060964708
0,0,1,0,50.7762557077626,10,0,79.71741112123979,0.333423007573026,82.19,3,28759.0997547688,2,0.143183126568889
0,0,0,1,54.0182648401826,12,3,56.38103919781221,0.45603389830508395,81.96,2,32702.1479935482,1,0.44445203903850605
0,0,0,1,28.949771689497698,13,0,62.7620783956244,0.329095564370718,78.66,4,44040.9929536786,1,0.0805377053035853
1,0,0,0,73.42465753424659,6,8,75.8432087511395,0.292672917417959,76.02,4,33959.191621617996,4,0.0619950696061957
0,0,1,0,6.027397260273969,22,2,68.7784867821331,0.29123043635052304,80.74,6,31224.5282436972,2,0.00794189349633051
0,0,0,1,54.703196347032005,5,6,39.972652689152206,0.585496574107465,79.53,2,32840.8104973964,1,0.443808474464164
0,0,0,1,68.4018264840182,8,11,54.2388331814038,0.6078550306527231,81.72,2,40177.3017762019,3,0.541152830444993
0,0,1,0,41.3698630136986,12,20,82.72561531449409,0.462885683375405,77.98,6,49040.7161051711,2,0.0126772159034145
0,1,0,0,63.9269406392694,13,7,57.520510483135794,0.43908474576271206,80.07,2,40741.8822675604,2,0.550393965793601
0,0,0,1,30.7305936073059,12,3,67.5934366453965,0.255168409664623,81.7,1,36027.6632015151,3,1.3253909471456002
1,0,0,0,49.2694063926941,14,0,79.1248860528715,0.21838514244500498,81.85,2,28782.529009445298,3,0.38932566963730997
1,0,0,0,42.100456621004604,16,15,65.587967183227,0.4261024161557879,75.27,2,61815.498289526506,0,0.7469087401266341
0,0,0,1,12.9223744292237,18,1,68.003646308113,0.330538045438154,80.03,2,35101.955009956604,2,0.47410975241859993
0,1,0,0,73.5159817351598,10,6,78.669097538742,0.239661738189686,79.88,7,29157.107439248797,1,0.0028429851654431697
1,0,0,0,41.8264840182648,12,0,52.142206016408394,0.510848178867652,79.37,2,22671.8172128642,2,0.30300731695565697
0,1,0,0,11.780821917808199,18,3,36.782133090246205,0.662308690948431,75.5,5,31647.884323696002,2,0.0221611608546171
1,0,0,0,72.9680365296803,7,10,68.5050136736554,0.3597482870537321,77.69,2,22913.2170491522,1,0.3116315447563
0,0,0,1,32.1461187214612,12,7,73.5186873290793,0.30313090515687,76.99,1,31180.8011630734,2,1.14214380855523
1,0,0,0,52.4657534246575,13,2,68.1403828623519,0.21333645870898002,84.43,7,27762.7996722579,2,0.00212511012983095
0,0,0,1,18.310502283105,16,1,86.82771194165909,0.23064623151821104,79.15,4,17933.0502822011,4,0.031134858517971997
0,1,0,0,55.9360730593607,15,11,70.3281677301732,0.555925712225027,80.35,2,27009.1612134643,4,0.366224285097702
0,0,0,1,47.3059360730593,7,0,70.8751139471286,0.32368626036783194,75.88,4,29978.3820723515,1,0.05511924711346299
0,0,1,0,36.62100456621,14,5,61.485870556062004,0.5122906599350879,80.52,4,45329.8896427857,2,0.0827923767001147
1,0,0,0,51.6438356164384,13,13,77.52962625341841,0.313228272628922,81.01,1,35815.5275372957,3,1.30960836210872
1,0,0,0,41.9634703196347,12,8,49.863263445761206,0.33702921024161503,80.44,3,42607.0710974919,2,0.21051362579014202
0,0,1,0,32.0547945205479,15,3,62.07839562443029,0.368763793725207,81.0,4,37550.3987735086,0,0.0679645047747395
0,1,0,0,11.6438356164384,18,4,51.1850501367366,0.59415146051208,75.98,4,36350.8751542663,4,0.0658927127051911
0,1,0,0,29.634703196346997,13,0,50.136736554238794,0.506881355932203,77.75,1,30282.7718455263,2,1.1096272722118001
1,0,0,0,31.1872146118721,19,9,74.1567912488605,0.275723764875586,79.88,7,32850.282004221095,3,0.0030441132408250303
0,0,1,0,56.2100456621004,8,21,73.0173199635369,0.260938333934367,80.39,6,38733.295469876204,3,0.00956279453232168
0,0,1,0,20.045662100456603,19,17,73.9744758432088,0.334865488640461,79.75,1,33776.6521906592,0,1.2391773127288501
0,1,0,0,52.3744292237443,6,6,42.9808568824066,0.645359538406058,79.64,5,5142.286073104389,4,0.0085309014094308
0,0,0,1,24.292237442922396,14,4,69.1431175934367,0.40771078254597903,82.17,1,38266.75565052,2,1.4077552684157402
1,0,0,0,51.232876712328796,13,1,58.979033728350004,0.34027479264334604,79.27,2,57329.6806139297,2,0.7809947454136509
0,1,0,0,53.287671232876704,16,1,56.426618049225205,0.46649188604399605,78.84,7,22921.0773301534,2,0.00234606575500546
0,0,0,1,48.6301369863014,7,22,57.8395624430264,0.30854020915975394,79.76,4,38817.0897087123,1,0.0701068078993242
0,1,0,0,58.7214611872146,14,7,75.2051048313583,0.249398485394879,88.93,7,23410.3422885626,4,0.0024057624320687303
0,0,0,1,60.1826484018265,14,23,54.649042844120295,0.438002884962135,85.4,3,10299.8217544906,2,0.0549491320280569
1,0,0,0,73.7899543378995,6,4,72.7894257064722,0.427905517490083,82.17,2,33357.8873971167,2,0.44966678081681294
1,0,0,0,57.0319634703196,12,5,63.719234275296294,0.306015867291742,79.68,2,30615.0043937329,1,0.414941704093137
0,0,0,1,48.675799086758005,7,3,61.9416590701914,0.321883159033537,81.31,4,24523.4215423173,0,0.0442690631810244
1,0,0,0,50.365296803653,10,10,54.4667274384686,0.38102488279841296,77.8,4,29832.3547137758,0,0.0548654683705585
0,0,1,0,50.50228310502279,10,0,70.3281677301732,0.325849981968986,79.75,6,26501.859027862003,0,0.006788015161854379
0,0,0,1,29.7260273972603,13,4,84.22971741112129,0.262380815001803,78.97,4,23660.1874670774,2,0.0434099096156099
0,1,0,0,68.49315068493149,11,3,59.115770282588905,0.416005048683736,86.42,7,19398.1511532957,1,0.00192218331023255
0,0,1,0,45.7534246575342,11,24,72.2880583409298,0.36263324918860396,86.4,6,36313.3505407666,2,0.00841764201499157
0,0,0,1,28.9041095890411,13,7,52.7803099361896,0.280411828344753,81.25,5,26412.3256335554,2,0.0186352687732008
0,0,0,1,25.707762557077604,14,5,33.9562443026436,0.607133790119004,79.74,7,31682.670938997202,1,0.0025586921894384896
0,1,0,0,73.6986301369863,10,1,69.8268003646308,0.322604399567255,81.94,7,34529.6257428931,3,0.0031758860473211
0,0,0,1,22.0091324200913,15,10,92.3883318140383,0.18520807789397797,78.76,4,28994.8333817836,2,0.0531635622842917
0,0,1,0,54.84018264840179,9,15,78.07657247037379,0.341356653443924,80.65,5,29922.935404750202,1,0.0194114223825463
0,0,1,0,66.43835616438349,12,5,54.7857793983592,0.36732131265777096,80.4,4,28287.9926044483,3,0.0523085891514352
0,0,1,0,64.61187214611871,6,39,58.1130355515041,0.5642199783627839,82.38,3,35730.4510938833,1,0.17903915907143
0,0,0,1,44.0182648401826,8,3,71.8778486782133,0.25841399206635396,79.51,4,40360.2154058748,1,0.0736509209184376
0,0,0,1,31.369863013698602,12,5,64.5396536007293,0.41961125135232596,78.59,6,52480.1219846828,1,0.0122327246872577
1,0,0,0,36.027397260274,14,2,52.415679124886104,0.45603389830508395,78.28,5,25032.827702232902,2,0.0165716965977314
0,0,0,1,27.2602739726027,13,1,69.5989061075661,0.32368626036783194,76.94,3,39202.4925208187,1,0.19527685651863397
0,0,1,0,51.1872146118721,10,1,61.7593436645397,0.323325640100974,82.48,6,19949.517832695,1,0.00497222435160952
0,0,0,1,43.7899543378995,8,3,85.18687329079309,0.249759105661738,82.45,2,43154.905667115,2,0.587529548070556
0,0,0,1,29.406392694063896,13,0,69.5533272561531,0.41564442841687704,75.31,1,22950.581016018703,1,0.8524335058162921
0,0,1,0,49.0867579908676,10,10,81.7228805834093,0.474786152181753,78.31,6,38151.5060215647,2,0.00985570910807226
1,0,0,0,59.315068493150704,7,0,54.968094804010896,0.25985647313379,88.71,2,29133.3615239579,1,0.39562322265235605
0,1,0,0,69.8173515981735,11,3,79.71741112123979,0.235334294987378,79.68,6,8232.843654717059,2,0.00265777562407155
1,0,0,0,76.986301369863,6,21,64.8131267092069,0.399055896141363,76.63,2,21098.2703267995,3,0.28708841944468
0,0,0,1,15.4337899543379,17,17,73.2907930720146,0.250480346195456,77.75,4,17117.8257190775,2,0.0311441175214931
0,1,0,0,29.634703196346997,13,0,53.783044667274396,0.4686556076451501,78.47,4,35828.5368182915,3,0.06558601970379299
1,0,0,0,41.324200913242,16,2,80.0364630811304,0.224876307248467,79.94,2,38314.8168765976,1,0.5178792514317611
0,1,0,0,72.00913242009129,10,3,96.0346399270739,0.20900901550667103,79.71,3,35819.066500176,1,0.180345250583197
0,0,0,1,44.794520547945204,8,6,62.57976298997271,0.284739271547061,82.14,2,32996.0938469542,1,0.447798128438708
1,0,0,0,33.1963470319635,15,2,51.640838650866,0.258053371799495,81.92,1,27350.129916002403,2,0.9914334669509591
0,0,0,1,39.4520547945205,10,0,69.5533272561531,0.24903786512801998,76.77,4,21376.9966971613,2,0.0397882618618052
0,0,0,1,18.310502283105,16,3,57.8395624430264,0.589824017309773,78.23,2,38033.854208112,0,0.5147322431834871
0,0,1,0,39.4977168949772,13,6,77.7575205104832,0.30168842408943397,78.28,3,40538.7808167345,4,0.200404041434698
0,0,1,0,40.2283105022831,13,0,63.8559708295351,0.302770284890011,76.04,6,44592.2197927135,2,0.0106970316356193
1,0,0,0,72.9680365296803,7,2,72.7438468550593,0.272838802740714,78.01,2,31484.436643812598,3,0.42760965194734
0,1,0,0,38.767123287671204,10,4,41.6134913400182,0.558089433826181,80.46,1,36638.3487690938,3,1.3512748761678701
1,0,0,0,31.552511415525103,19,4,79.62625341841391,0.199993508835196,80.44,3,31046.6876028269,2,0.153870216557604
0,1,0,0,44.20091324200911,19,4,65.587967183227,0.26165957446808497,77.61,4,22674.847654793797,3,0.0422835255042087
0,1,0,0,41.0045662100457,9,12,46.080218778486795,0.6107399927875939,81.42,4,45290.8837505859,1,0.082953147172737
0,1,0,0,56.4840182648402,15,7,71.3764813126709,0.22884313018391603,81.78,7,50476.5268180962,2,0.00510546972779216
0,0,1,0,62.100456621004604,6,1,63.126709206928,0.392204111071042,79.81,6,28815.0595298404,1,0.00706945023006998
0,0,1,0,37.3972602739726,14,1,73.0628988149499,0.308900829426614,78.82,6,29660.963488358902,3,0.007417154126677141
0,0,1,0,13.9269406392694,20,6,58.5688240656335,0.328734944103858,77.18,4,31041.738511205698,2,0.0566174512939566
0,1,0,0,51.598173515981706,17,8,81.7228805834093,0.43547854309412204,81.76,7,25156.0607252909,2,0.00245160903803558
1,0,0,0,51.0502283105023,10,1,50.227894257064705,0.663029931482149,82.86,3,40528.3297651214,1,0.199990448988869
0,0,0,1,32.4200913242009,12,2,68.3226982680037,0.134,81.39,6,33079.1686288525,4,0.00814549614910403
0,0,0,1,12.694063926940599,18,1,71.3764813126709,0.29014857554994605,78.16,7,23905.2920621382,2,0.00209293652588338
0,0,0,1,62.0091324200913,10,1,53.2360984503191,0.392564731337901,79.1,3,24527.641829123702,1,0.123159947775821
1,0,0,0,56.301369863013704,11,20,63.947128532361,0.448100252434187,78.12,3,39759.020002548,1,0.19784172757466897
0,0,1,0,56.894977168949794,8,2,69.1431175934367,0.32116191849982,82.59,7,26062.3673281312,0,0.00253163963344349
0,1,0,0,24.1552511415525,14,1,56.4721969006381,0.523469888207717,76.43,7,22345.0322593983,4,0.00197907711742809
0,0,1,0,14.1095890410959,21,15,70.5560619872379,0.22271258564731303,75.07,3,27171.7746672583,2,0.133100818437916
0,0,0,1,37.4885844748858,10,0,73.70100273473109,0.29123043635052304,78.7,4,23568.4726202252,1,0.0433673691025239
1,0,0,0,56.301369863013704,12,9,59.9361896080219,0.42177497295348,82.01,2,37411.153141132,1,0.505802785572527
0,0,1,0,47.4885844748858,11,23,71.05742935278029,0.278608727010458,79.99,3,33980.6616754711,3,0.170794962939637
1,0,0,0,51.232876712328796,13,13,64.8587055606199,0.24543166245943,81.01,1,39310.1055152739,2,1.43260534928215
1,0,0,0,29.2694063926941,16,0,47.0829535095716,0.491014064190407,83.27,2,33717.6108535464,2,0.45461802393977596
0,0,0,1,61.5068493150685,10,12,56.6545123062899,0.586939055174901,82.2,2,37581.571485695495,4,0.506953609449847
0,0,1,0,36.894977168949794,14,3,62.7620783956244,0.28149368914533,81.8,3,43148.0017161796,0,0.21702404758172897
1,0,0,0,46.1187214611872,15,13,69.91795806745671,0.40302271907681203,77.59,2,37626.225581993,2,0.5069466404329221
0,0,1,0,46.2100456621004,11,1,69.27985414767551,0.30637648755860103,81.2,6,36790.500809401696,3,0.00897850103346247
0,1,0,0,28.2191780821918,13,0,56.9279854147676,0.32224377930039694,79.27,7,38818.4708957809,2,0.0034477026932488
0,0,1,0,51.689497716895,10,3,67.7757520510483,0.507602596465921,86.51,2,25377.6139205903,2,0.339951974566805
0,0,0,1,18.949771689497698,16,3,75.47857793983592,0.22379444644789004,80.78,3,30206.164567377204,1,0.15193198627823
0,0,0,1,34.474885844748805,11,7,74.74931631722879,0.300606563288856,79.73,5,36131.6524441203,2,0.0239138624241046
0,1,0,0,33.2420091324201,12,1,49.6353691886965,0.366960692390912,81.08,4,36789.6854758482,3,0.0674837302135489
0,0,1,0,37.7625570776256,14,0,91.3855970829535,0.15924341868013,83.7,6,51312.928443232995,4,0.0129833111717393
0,0,0,1,62.55707762557079,10,18,54.2388331814038,0.377418680129823,79.22,2,44097.24315896651,0,0.596791289287252
0,0,1,0,48.310502283105,10,4,57.520510483135794,0.43295420122610906,83.53,6,29541.1841118771,2,0.00747291862275318
0,0,1,0,43.7899543378995,12,0,79.8997265268915,0.24002235845654502,84.52,5,25377.6648055458,2,0.0169084447733504
1,0,0,0,60.136986301369895,10,7,68.3682771194166,0.24110421925712197,77.83,2,25777.007144414198,2,0.349246882159703
0,1,0,0,31.735159817351605,12,15,54.922515952598,0.487407861521817,77.37,1,24135.4433661131,3,0.901972619496758
0,1,0,0,46.6666666666667,18,11,75.38742023701,0.388597908402452,81.76,7,31108.8785742791,2,0.00271660416896328
0,0,0,1,52.100456621004604,9,8,67.18322698268001,0.46432816444284203,79.0,1,17945.3617192645,1,0.6555001130072979
0,1,0,0,93.4703196347032,6,11,72.97174111212401,0.39112225027046504,84.03,2,20120.8189568361,1,0.27248602472930106
0,0,0,1,25.8904109589041,14,3,59.57155879671829,0.5097663180670751,82.75,1,37533.1751075407,2,1.3753055765073898
1,0,0,0,48.584474885844706,14,29,71.55879671832271,0.35542084385142403,76.86,5,3470.00217523393,3,0.00565999846684
0,0,0,1,14.246575342465698,17,0,70.464904284412,0.29014857554994605,76.55,4,27801.6840675044,1,0.0506356835000303
0,1,0,0,36.2557077625571,11,4,52.9626253418414,0.46757374684457303,81.46,4,38286.9508972876,2,0.0705965089914202
1,0,0,0,51.1872146118721,10,1,37.8304466727438,0.5404190407500901,76.92,5,31051.277966358703,2,0.0208654093668965
0,1,0,0,62.054794520547894,13,17,85.5970829535096,0.35109340064911604,81.27,2,31661.628809564303,3,0.43006922234610795
1,0,0,0,36.027397260274,14,2,35.9161349134002,0.455673278038226,75.12,4,24707.1969908956,1,0.0462099576306868
0,0,1,0,16.4840182648402,20,3,69.8268003646308,0.316834475297511,78.78,3,30696.568878763,3,0.152942206224691
0,0,0,1,21.1872146118721,15,0,61.34913400182321,0.522748647673999,77.25,6,20993.9622286411,3,0.00520288981336876
1,0,0,0,46.5753424657534,15,0,62.07839562443029,0.26346267580238,78.93,5,22674.847654793797,1,0.014990810229226001
0,0,1,0,33.8356164383562,15,1,79.85414767547859,0.215500180310133,75.68,3,16837.0598386233,1,0.0840330252227932
0,0,1,0,56.62100456620999,8,5,85.6882406563355,0.158882798413271,80.16,6,35024.8216656218,2,0.00861070374879613
0,0,1,0,47.5342465753425,17,22,55.651777575205095,0.5681868012982328,76.13,7,28245.641261576002,2,0.00275349500295359
1,0,0,0,52.1917808219178,13,11,78.94257064721971,0.39076163000360603,84.2,6,37477.5074617678,3,0.00969449788957227
0,0,0,1,33.1963470319635,11,11,83.59161349134,0.28906671474936896,82.53,3,41770.8047803057,2,0.208458585806466
0,0,0,1,27.1689497716895,13,1,64.0382862351869,0.339192931842769,77.56,4,24317.561460150497,1,0.0449289157473636
1,0,0,0,34.0182648401826,18,1,71.55879671832271,0.42429931482149297,78.75,4,37047.5511597612,2,0.0679180602164867
0,0,0,1,35.753424657534204,11,6,64.6763901549681,0.298082221420844,79.9,4,41238.4330086914,3,0.0753117470472317
1,0,0,0,60.136986301369895,10,1,62.625341841385605,0.31719509556437103,83.73,5,48197.220754101,0,0.0331848565099239
0,0,1,0,55.8447488584475,8,10,66.3172288058341,0.41672628921745397,78.31,3,31035.6551968925,2,0.153635639691209
0,1,0,0,62.328767123287705,13,5,75.0683682771194,0.237858636855391,78.56,7,13696.9970624703,4,0.00140758473987318
0,1,0,0,39.6803652968037,10,0,54.3755697356427,0.26165957446808497,78.35,4,15261.993257843798,3,0.0279903711072892
0,0,1,0,19.5433789954338,19,4,64.5396536007293,0.28654237288135603,79.37,3,23081.839828003198,2,0.114395822423754
0,0,0,1,13.789954337899498,17,1,57.8851412944394,0.404465200144248,77.62,1,33766.6231497173,2,1.2414273117491599
1,0,0,0,40.684931506849296,16,0,68.5050136736554,0.255168409664623,83.6,7,42983.7928902949,3,0.00398650032291419
1,0,0,0,68.1278538812785,8,8,45.442114858705594,0.575759826902272,78.87,1,52118.2696447033,2,1.81855821625422
0,0,1,0,26.1187214611872,17,6,70.5560619872379,0.29519725928597196,80.95,7,36866.602231857,2,0.00348072307499041
0,1,0,0,34.2922374429224,12,7,54.876937101185,0.6334590695997111,80.52,1,35654.721933341,3,1.30792861200427
0,0,1,0,24.657534246575302,18,4,60.483135824977204,0.38174612333213104,79.45,3,22547.195241547597,2,0.11189706282859697
0,0,1,0,47.1232876712329,11,7,66.40838650866,0.28726361341507395,77.23,7,34655.461257430696,2,0.0030566967414967397
0,1,0,0,67.53424657534251,11,0,73.33637192342749,0.333423007573026,79.2,7,24792.9284845235,3,0.00229126092821169
1,0,0,0,62.4657534246575,10,20,58.7511394712853,0.6724060584204828,75.83,3,47156.9384261401,4,0.233684409670316
1,0,0,0,50.136986301369895,13,6,73.4275296262534,0.25264406779661,80.98,2,27855.9015760181,3,0.3749148192132071
1,0,0,0,64.337899543379,9,0,65.49680948040111,0.578644789037144,78.78,4,25490.6441643368,2,0.0468858459906645
0,0,0,1,25.9817351598173,14,7,59.6171376481313,0.503996393797331,81.64,4,45760.7560852147,2,0.0827860671099331
0,1,0,0,56.712328767123296,15,3,64.5852324521422,0.28401803101334305,79.72,7,30615.0043937329,3,0.00267087052186686
0,0,0,1,29.5433789954338,13,0,81.5861440291705,0.4336754417598271,75.31,1,45416.582515986505,2,1.66486418964678
0,0,1,0,30.9132420091324,16,0,70.510483135825,0.29519725928597196,76.68,2,30451.566012661402,0,0.409374818142981
0,0,0,1,20.2739726027397,15,2,66.9097538742024,0.413120086548864,80.85,2,45020.554349611506,3,0.610441182645266
0,0,0,1,24.7945205479452,14,7,75.8887876025524,0.45134583483591795,85.04,4,31236.0295960564,2,0.058088147653132007
0,0,0,1,44.794520547945204,8,4,57.611668185961705,0.256610890732059,86.98,4,44502.4966181395,2,0.0811200932683146
1,0,0,0,74.6575342465753,5,6,53.7374658158614,0.311064551027768,77.98,2,36219.5213082148,2,0.49228732298939104
0,0,0,1,22.0547945205479,15,19,62.1239744758432,0.330898665705012,78.59,7,28164.6002001739,3,0.00262759331216413
0,1,0,0,22.602739726027398,15,5,51.3673655423883,0.526354850342589,77.67,4,27296.495090287597,2,0.0502229972557038
1,0,0,0,57.671232876712295,11,4,64.1294439380128,0.409874504147133,82.69,2,23317.669902061698,2,0.316784859744895
0,0,1,0,44.566210045662096,12,1,63.8559708295351,0.284739271547061,84.48,6,27372.9129741752,0,0.006833850552985589
0,1,0,0,51.598173515981706,17,4,74.0200546946217,0.25264406779661,79.51,7,45934.133475443894,4,0.0039231913300046
0,0,1,0,46.7579908675799,11,1,66.362807657247,0.252283447529751,76.98,3,33599.0902717774,1,0.16875836276271
0,1,0,0,20.5479452054795,15,1,56.426618049225205,0.46613126577713604,79.86,1,32621.5261592713,3,1.2036414840358702
0,0,0,1,20.5022831050228,15,5,80.6289881494986,0.38174612333213104,89.19,4,32626.605586126898,1,0.0600603540074943
0,0,1,0,55.342465753424705,9,15,78.07657247037379,0.33306238730616605,76.87,3,35851.210781326,1,0.178257538798474
1,0,0,0,37.4429223744292,14,4,54.4667274384686,0.410235124413992,80.2,3,22418.797459827598,3,0.11225587509945098
0,0,0,1,35.296803652968,11,4,60.665451230628996,0.272117562206996,81.1,4,20390.802486206598,2,0.0379490753135521
1,0,0,0,61.324200913241995,10,9,68.3682771194166,0.398695275874504,81.12,5,15509.434504814699,2,0.0102392831013005
1,0,0,0,37.4885844748858,17,0,96.80948040109391,0.21117273710782503,76.8,1,37268.6477821181,2,1.37237416777423
0,0,0,1,50.3196347031963,13,5,55.6061987237922,0.434396682293545,78.75,1,25291.404885318,3,0.925208520778178
0,0,0,1,32.100456621004604,12,14,88.4685505925251,0.245071042192571,80.21,1,25712.689152337996,2,0.9483413993765591
0,0,0,1,32.9223744292237,12,7,75.25068368277121,0.316473855030653,79.86,6,35683.7717435303,1,0.008699993303870921
0,0,1,0,49.5890410958904,10,3,73.0628988149499,0.24218608005769898,79.99,3,12479.625278258001,4,0.0578625828464421
0,0,1,0,47.4885844748858,11,23,72.2880583409298,0.205042192571222,78.2,3,26471.4004943625,3,0.13209095278572802
0,0,0,1,49.6803652968036,7,0,81.5861440291705,0.4340360620266861,77.85,4,30497.8886605549,4,0.05607319593887901
1,0,0,0,46.1643835616438,11,1,52.5979945305378,0.392564731337901,79.72,2,37871.0557631729,0,0.5106337660714121
0,0,0,1,30.3196347031963,13,0,82.9079307201459,0.283296790479625,77.09,3,33924.8014530873,1,0.16817304288473597
0,0,1,0,37.351598173516,14,1,68.04922515952599,0.253004688063469,78.21,3,28202.759653544,1,0.141000605097377
0,0,1,0,24.1552511415525,18,3,72.06016408386509,0.31935881716552506,77.36,2,46240.755011010995,0,0.620903116405641
0,0,0,1,23.9269406392694,14,0,89.9726526891523,0.282936170212766,75.2,4,35048.0265895625,4,0.0640170538543537
0,0,0,1,21.2785388127854,15,15,81.26709206927991,0.201075369635773,75.97,1,12221.251002450701,1,0.38948693524149997
0,0,1,0,46.98630136986301,11,3,73.9744758432088,0.335586729174179,78.03,6,35902.3547465078,1,0.0091876148524485
0,0,1,0,42.3744292237443,12,19,35.2780309936189,0.7546274792643342,77.64,6,24798.354079607798,1,0.00605108745987546
1,0,0,0,63.3333333333333,10,13,64.8587055606199,0.339553552109629,80.42,2,22472.167459524302,3,0.302231914191802
0,0,0,1,23.9269406392694,14,6,87.37465815861441,0.199632888568337,80.09,1,25712.689152337996,3,0.9388623453591322
0,0,0,1,18.310502283105,16,1,80.6745670009116,0.269953840605842,82.97,4,17933.0502822011,3,0.0311427687291141
1,0,0,0,55.5707762557078,12,10,65.5423883318141,0.27896934727731704,77.99,5,27917.302583583598,1,0.0193428547975353
0,1,0,0,93.78995433789949,4,2,63.90154968094811,0.24543166245943,79.72,7,47715.831462732305,4,0.0043585994435759
0,0,0,1,34.0182648401826,11,14,57.65724703737471,0.39508907320591397,86.13,5,18842.7886746802,1,0.0128700652295364
0,0,1,0,62.1917808219178,7,0,47.9489516864175,0.7351539848539491,79.74,5,42768.509481535,2,0.0286321409870276
1,0,0,0,41.324200913242,16,4,58.8422971741112,0.219467003245582,77.29,1,28509.759682248798,1,1.03274750346758
0,1,0,0,76.1187214611872,9,12,66.9553327256153,0.30637648755860103,78.5,7,23787.7963047131,2,0.0023705327922354698
1,0,0,0,30.776255707762605,19,3,59.89061075660889,0.43908474576271206,78.25,3,24242.431985578998,2,0.11991159314067099
0,0,1,0,45.79908675799089,11,2,82.9079307201459,0.3629938694554629,77.73,6,28520.1977697407,3,0.007077647836384609
0,0,1,0,27.4885844748858,16,0,67.4111212397448,0.414923187883159,84.72,3,22592.550262073797,1,0.11189706282859697
